feature,importance
cat__uniquepid_007-10997,0.0
cat__uniquepid_007-11008,0.0
cat__uniquepid_007-11024,0.0
cat__uniquepid_007-11027,0.0
cat__uniquepid_007-11052,0.0
cat__uniquepid_007-11053,0.0
cat__uniquepid_007-11081,0.0
cat__uniquepid_007-1109,0.0
cat__uniquepid_007-11101,0.0
cat__uniquepid_007-11103,0.0
cat__uniquepid_007-11358,0.0
cat__uniquepid_007-11385,0.0
cat__uniquepid_002-1353,0.0
cat__uniquepid_002-13533,0.0
cat__uniquepid_002-13546,0.0
cat__uniquepid_002-13561,0.0
cat__uniquepid_002-13571,0.0
cat__uniquepid_002-13575,0.0
cat__uniquepid_002-13577,0.0
cat__uniquepid_002-13580,0.0
cat__uniquepid_002-1359,0.0
cat__uniquepid_002-10055,0.0
cat__uniquepid_002-13631,0.0
cat__uniquepid_002-10057,0.0
cat__uniquepid_002-13643,0.0
cat__uniquepid_002-13648,0.0
cat__uniquepid_002-1365,0.0
cat__uniquepid_002-10063,0.0
cat__uniquepid_007-11922,0.0
cat__uniquepid_002-1007,0.0
cat__uniquepid_007-1202,0.0
cat__uniquepid_007-12199,0.0
cat__uniquepid_007-1236,0.0
cat__uniquepid_007-12435,0.0
cat__care_plan_following_discharge_Smoking Cessation; Follow-up Pulmonology; Pulmonary Rehab,0.0
cat__uniquepid_007-12584,0.0
cat__uniquepid_007-12667,0.0
cat__uniquepid_007-12708,0.0
cat__uniquepid_008-1005,0.0
cat__uniquepid_008-10107,0.0
cat__uniquepid_008-10123,0.0
cat__uniquepid_008-10139,0.0
cat__uniquepid_008-10160,0.0
cat__uniquepid_008-10214,0.0
cat__uniquepid_008-10270,0.0
cat__uniquepid_008-1028,0.0
cat__uniquepid_008-10290,0.0
cat__uniquepid_008-10323,0.0
cat__uniquepid_008-10349,0.0
cat__uniquepid_008-1035,0.0
cat__uniquepid_008-10351,0.0
cat__uniquepid_008-1037,0.0
cat__uniquepid_008-10390,0.0
cat__uniquepid_008-10403,0.0
cat__uniquepid_008-10525,0.0
cat__uniquepid_008-10555,0.0
cat__uniquepid_008-10557,0.0
cat__uniquepid_008-10559,0.0
cat__uniquepid_008-10577,0.0
cat__uniquepid_008-10579,0.0
cat__uniquepid_008-10618,0.0
cat__uniquepid_008-10651,0.0
cat__uniquepid_008-10739,0.0
cat__uniquepid_008-10761,0.0
cat__uniquepid_008-10770,0.0
cat__uniquepid_008-10840,0.0
cat__uniquepid_008-1088,0.0
cat__uniquepid_008-10881,0.0
cat__uniquepid_009-10003,0.0
cat__uniquepid_009-10008,0.0
cat__uniquepid_009-10011,0.0
cat__uniquepid_009-10017,0.0
cat__uniquepid_009-10019,0.0
cat__uniquepid_009-10021,0.0
cat__uniquepid_009-10027,0.0
cat__uniquepid_009-10036,0.0
cat__care_plan_following_discharge_Smoking Cessation; Home O2 Therapy; Pulmonary Rehab,0.0
cat__uniquepid_009-10047,0.0
cat__uniquepid_009-10048,0.0
cat__uniquepid_009-10056,0.0
cat__uniquepid_009-10057,0.0
cat__uniquepid_009-10062,0.0
cat__uniquepid_009-10063,0.0
cat__uniquepid_009-10069,0.0
cat__uniquepid_009-10082,0.0
cat__uniquepid_009-10083,0.0
cat__uniquepid_002-11790,0.0
cat__uniquepid_002-11793,0.0
cat__uniquepid_002-11807,0.0
cat__uniquepid_002-11808,0.0
cat__uniquepid_002-11820,0.0
cat__uniquepid_002-11821,0.0
cat__uniquepid_002-11825,0.0
cat__uniquepid_002-11837,0.0
cat__uniquepid_002-11844,0.0
cat__uniquepid_002-11845,0.0
cat__uniquepid_002-11860,0.0
cat__uniquepid_002-11865,0.0
cat__uniquepid_002-1187,0.0
cat__uniquepid_002-11871,0.0
cat__uniquepid_009-10088,0.0
cat__uniquepid_009-10093,0.0
cat__uniquepid_009-1010,0.0
cat__uniquepid_009-10107,0.0
cat__uniquepid_009-1011,0.0
cat__uniquepid_009-10121,0.0
cat__uniquepid_009-10126,0.0
cat__uniquepid_009-10136,0.0
cat__uniquepid_009-10171,0.0
cat__uniquepid_009-10173,0.0
cat__uniquepid_009-10175,0.0
cat__uniquepid_009-10176,0.0
cat__uniquepid_009-10181,0.0
cat__uniquepid_009-10183,0.0
cat__uniquepid_009-10196,0.0
cat__uniquepid_009-10197,0.0
cat__uniquepid_009-10198,0.0
cat__uniquepid_009-102,0.0
cat__uniquepid_009-10206,0.0
cat__uniquepid_009-10208,0.0
cat__uniquepid_009-10222,0.0
cat__uniquepid_009-10224,0.0
cat__uniquepid_009-10228,0.0
cat__uniquepid_002-13399,0.0
cat__uniquepid_002-13415,0.0
cat__uniquepid_002-13420,0.0
cat__uniquepid_002-13422,0.0
cat__uniquepid_002-13432,0.0
cat__uniquepid_002-13436,0.0
cat__uniquepid_002-13450,0.0
cat__uniquepid_002-13454,0.0
cat__uniquepid_002-13465,0.0
cat__uniquepid_002-13470,0.0
cat__uniquepid_002-13483,0.0
cat__uniquepid_002-13497,0.0
cat__uniquepid_002-13501,0.0
cat__uniquepid_002-13504,0.0
cat__uniquepid_002-13513,0.0
cat__uniquepid_002-13523,0.0
cat__uniquepid_009-10241,0.0
cat__uniquepid_009-10249,0.0
cat__uniquepid_009-1025,0.0
cat__uniquepid_009-10251,0.0
cat__uniquepid_009-10256,0.0
cat__uniquepid_009-10270,0.0
cat__uniquepid_009-10273,0.0
cat__uniquepid_009-10275,0.0
cat__uniquepid_009-10280,0.0
cat__uniquepid_009-10291,0.0
cat__uniquepid_009-10300,0.0
cat__uniquepid_009-10310,0.0
cat__uniquepid_009-10311,0.0
cat__uniquepid_009-10318,0.0
cat__uniquepid_009-10319,0.0
cat__uniquepid_009-1032,0.0
cat__uniquepid_009-10336,0.0
cat__uniquepid_009-10341,0.0
cat__uniquepid_009-10343,0.0
cat__uniquepid_009-10353,0.0
cat__uniquepid_009-1036,0.0
cat__uniquepid_009-10364,0.0
cat__uniquepid_009-10369,0.0
cat__uniquepid_009-1037,0.0
cat__uniquepid_009-10372,0.0
cat__uniquepid_009-10376,0.0
cat__uniquepid_009-10378,0.0
cat__uniquepid_009-10383,0.0
cat__uniquepid_009-10387,0.0
cat__uniquepid_009-1039,0.0
cat__uniquepid_009-10401,0.0
cat__uniquepid_009-10422,0.0
cat__uniquepid_009-10423,0.0
cat__uniquepid_009-1043,0.0
cat__uniquepid_009-10436,0.0
cat__uniquepid_009-10437,0.0
cat__uniquepid_009-1044,0.0
cat__uniquepid_009-10459,0.0
cat__uniquepid_009-10484,0.0
cat__uniquepid_009-10487,0.0
cat__uniquepid_009-10489,0.0
cat__uniquepid_009-10502,0.0
cat__uniquepid_009-10507,0.0
cat__uniquepid_009-10514,0.0
cat__uniquepid_009-10523,0.0
cat__uniquepid_009-10535,0.0
cat__uniquepid_009-10536,0.0
cat__uniquepid_009-10537,0.0
cat__uniquepid_009-10540,0.0
cat__uniquepid_009-10554,0.0
cat__uniquepid_009-10577,0.0
cat__uniquepid_009-10585,0.0
cat__uniquepid_009-10590,0.0
cat__uniquepid_009-10630,0.0
cat__uniquepid_009-10645,0.0
cat__uniquepid_009-10658,0.0
cat__uniquepid_009-10665,0.0
cat__uniquepid_009-10678,0.0
cat__uniquepid_009-1068,0.0
cat__uniquepid_002-12412,0.0
cat__uniquepid_009-10717,0.0
cat__uniquepid_009-10726,0.0
cat__uniquepid_009-10728,0.0
cat__uniquepid_009-10737,0.0
cat__uniquepid_009-1074,0.0
cat__uniquepid_009-10757,0.0
cat__uniquepid_009-10761,0.0
cat__uniquepid_009-10776,0.0
cat__uniquepid_009-10787,0.0
cat__uniquepid_009-1079,0.0
cat__uniquepid_009-10796,0.0
cat__uniquepid_009-10805,0.0
cat__uniquepid_009-10834,0.0
cat__uniquepid_009-10835,0.0
cat__uniquepid_009-10839,0.0
cat__uniquepid_009-10843,0.0
cat__uniquepid_009-10903,0.0
cat__uniquepid_009-10905,0.0
cat__uniquepid_009-10943,0.0
cat__uniquepid_009-10949,0.0
cat__uniquepid_009-10951,0.0
cat__uniquepid_009-10998,0.0
cat__uniquepid_009-1100,0.0
cat__uniquepid_009-11007,0.0
cat__uniquepid_009-11025,0.0
cat__uniquepid_009-11059,0.0
cat__uniquepid_009-11086,0.0
cat__uniquepid_009-11105,0.0
cat__uniquepid_009-11214,0.0
cat__uniquepid_009-1122,0.0
cat__uniquepid_009-11222,0.0
cat__care_plan_following_discharge_Wound Care; Surgical Follow-up; Physical Therapy,0.0
cat__uniquepid_009-11266,0.0
cat__uniquepid_009-11287,0.0
cat__uniquepid_009-11303,0.0
cat__uniquepid_009-11318,0.0
cat__uniquepid_009-11322,0.0
cat__uniquepid_009-11328,0.0
cat__uniquepid_009-11329,0.0
cat__uniquepid_009-11340,0.0
cat__uniquepid_009-11360,0.0
cat__uniquepid_009-11369,0.0
cat__uniquepid_009-1138,0.0
cat__uniquepid_009-11398,0.0
cat__uniquepid_009-11432,0.0
cat__uniquepid_009-11468,0.0
cat__uniquepid_002-14007,0.0
cat__uniquepid_009-11528,0.0
cat__uniquepid_009-11566,0.0
cat__uniquepid_009-11589,0.0
cat__uniquepid_009-11591,0.0
cat__uniquepid_009-11613,0.0
cat__uniquepid_009-11615,0.0
cat__uniquepid_009-1165,0.0
cat__uniquepid_009-11678,0.0
cat__uniquepid_009-1168,0.0
cat__uniquepid_009-11681,0.0
cat__uniquepid_009-11683,0.0
cat__uniquepid_009-11710,0.0
cat__uniquepid_009-1177,0.0
cat__uniquepid_009-11793,0.0
cat__uniquepid_009-11874,0.0
cat__uniquepid_009-11888,0.0
cat__uniquepid_009-11912,0.0
cat__uniquepid_009-11946,0.0
cat__uniquepid_009-11947,0.0
cat__uniquepid_009-11951,0.0
cat__uniquepid_009-11958,0.0
cat__uniquepid_009-11980,0.0
cat__uniquepid_009-12009,0.0
cat__uniquepid_009-12052,0.0
cat__uniquepid_009-12053,0.0
cat__uniquepid_009-12057,0.0
cat__uniquepid_009-1208,0.0
cat__uniquepid_009-12118,0.0
cat__uniquepid_009-12121,0.0
cat__uniquepid_009-12147,0.0
cat__uniquepid_009-12183,0.0
cat__uniquepid_009-12185,0.0
cat__uniquepid_009-12244,0.0
cat__uniquepid_009-12289,0.0
cat__uniquepid_009-12474,0.0
cat__uniquepid_010-10025,0.0
cat__uniquepid_010-10061,0.0
cat__uniquepid_010-10087,0.0
cat__uniquepid_010-10093,0.0
cat__uniquepid_010-10095,0.0
cat__uniquepid_010-10099,0.0
cat__uniquepid_010-10103,0.0
cat__uniquepid_010-10116,0.0
cat__uniquepid_010-10121,0.0
cat__uniquepid_010-10171,0.0
cat__uniquepid_010-1018,0.0
cat__uniquepid_010-10204,0.0
cat__uniquepid_010-10219,0.0
cat__uniquepid_010-10245,0.0
cat__uniquepid_010-1027,0.0
cat__uniquepid_010-10278,0.0
cat__uniquepid_010-10327,0.0
cat__uniquepid_010-10351,0.0
cat__uniquepid_010-1039,0.0
cat__uniquepid_002-13270,0.0
cat__uniquepid_002-13278,0.0
cat__uniquepid_002-13282,0.0
cat__uniquepid_002-1329,0.0
cat__uniquepid_002-13294,0.0
cat__uniquepid_002-13301,0.0
cat__uniquepid_002-13307,0.0
cat__uniquepid_002-13312,0.0
cat__uniquepid_002-13313,0.0
cat__uniquepid_002-13330,0.0
cat__uniquepid_002-1334,0.0
cat__uniquepid_002-13367,0.0
cat__uniquepid_002-13368,0.0
cat__uniquepid_002-14026,0.0
cat__uniquepid_002-13383,0.0
cat__uniquepid_002-13384,0.0
cat__uniquepid_010-10410,0.0
cat__uniquepid_010-10415,0.0
cat__uniquepid_010-10439,0.0
cat__uniquepid_010-10461,0.0
cat__uniquepid_010-105,0.0
cat__uniquepid_010-10506,0.0
cat__uniquepid_010-1052,0.0
cat__uniquepid_010-10570,0.0
cat__uniquepid_010-10578,0.0
cat__uniquepid_010-10636,0.0
cat__uniquepid_010-10638,0.0
cat__uniquepid_010-107,0.0
cat__uniquepid_002-11699,0.0
cat__uniquepid_002-11713,0.0
cat__uniquepid_002-11714,0.0
cat__uniquepid_002-11719,0.0
cat__uniquepid_002-11722,0.0
cat__uniquepid_002-11726,0.0
cat__uniquepid_002-11735,0.0
cat__uniquepid_002-11740,0.0
cat__uniquepid_002-11741,0.0
cat__uniquepid_002-11744,0.0
cat__uniquepid_002-11761,0.0
cat__uniquepid_002-11769,0.0
cat__uniquepid_002-11774,0.0
cat__uniquepid_002-11781,0.0
cat__uniquepid_002-11786,0.0
cat__uniquepid_002-11565,0.0
cat__uniquepid_002-11571,0.0
cat__uniquepid_002-11572,0.0
cat__uniquepid_002-11576,0.0
cat__uniquepid_002-11589,0.0
cat__uniquepid_002-11590,0.0
cat__uniquepid_002-11594,0.0
cat__uniquepid_002-11597,0.0
cat__uniquepid_002-11623,0.0
cat__uniquepid_002-11631,0.0
cat__uniquepid_002-11638,0.0
cat__uniquepid_002-11645,0.0
cat__uniquepid_002-11652,0.0
cat__uniquepid_002-11657,0.0
cat__uniquepid_002-11674,0.0
cat__uniquepid_002-11690,0.0
cat__uniquepid_002-11437,0.0
cat__uniquepid_002-11441,0.0
cat__uniquepid_002-1145,0.0
cat__uniquepid_002-11451,0.0
cat__uniquepid_002-11478,0.0
cat__uniquepid_002-11487,0.0
cat__uniquepid_002-1149,0.0
cat__uniquepid_002-11495,0.0
cat__uniquepid_002-11496,0.0
cat__uniquepid_002-11510,0.0
cat__uniquepid_002-11513,0.0
cat__uniquepid_002-11515,0.0
cat__uniquepid_002-11518,0.0
cat__uniquepid_002-11542,0.0
cat__uniquepid_002-11557,0.0
"cat__Condition_Arrest, respiratory (without cardiac arrest)",0.0
cat__uniquepid_002-11299,0.0
cat__uniquepid_002-1130,0.0
cat__uniquepid_002-11319,0.0
cat__uniquepid_002-11326,0.0
cat__uniquepid_002-1133,0.0
cat__uniquepid_002-11339,0.0
cat__uniquepid_002-13116,0.0
cat__uniquepid_002-13121,0.0
cat__uniquepid_002-13132,0.0
cat__uniquepid_002-13141,0.0
cat__uniquepid_002-13144,0.0
cat__uniquepid_002-13148,0.0
cat__uniquepid_002-13166,0.0
cat__uniquepid_002-13180,0.0
cat__uniquepid_002-13185,0.0
cat__uniquepid_002-13188,0.0
cat__uniquepid_002-13213,0.0
cat__uniquepid_002-1323,0.0
cat__uniquepid_002-13232,0.0
cat__uniquepid_002-13236,0.0
cat__uniquepid_002-11357,0.0
cat__uniquepid_002-11368,0.0
cat__uniquepid_002-11392,0.0
cat__uniquepid_002-11410,0.0
cat__uniquepid_002-11416,0.0
cat__uniquepid_002-11425,0.0
cat__uniquepid_002-11426,0.0
cat__uniquepid_002-1143,0.0
cat__uniquepid_002-11431,0.0
cat__Condition_CABG with other operation,0.0
"cat__Condition_CABG, minimally invasive; mid-CABG",0.0
cat__uniquepid_002-14050,0.0
cat__uniquepid_002-11165,0.0
cat__uniquepid_002-11170,0.0
cat__uniquepid_002-11175,0.0
cat__uniquepid_002-11184,0.0
cat__uniquepid_002-11227,0.0
cat__uniquepid_002-11230,0.0
cat__uniquepid_002-11248,0.0
cat__uniquepid_002-11249,0.0
cat__uniquepid_002-1125,0.0
cat__uniquepid_002-11251,0.0
cat__uniquepid_002-11264,0.0
cat__uniquepid_002-11271,0.0
cat__uniquepid_002-11275,0.0
cat__uniquepid_002-11280,0.0
cat__uniquepid_002-11291,0.0
"cat__Condition_Chest pain, unknown origin",0.0
"cat__Condition_Complications of previous GI surgery; surgery for (anastomotic leak, bleeding, abscess, infection, dehiscence, etc.)",0.0
cat__Condition_Cranioplasty and complications from previous craniotomies,0.0
cat__Condition_Diverticular disease,0.0
"cat__Condition_Diverticular disease, surgery for",0.0
cat__uniquepid_002-11051,0.0
cat__uniquepid_002-11053,0.0
cat__uniquepid_002-11072,0.0
cat__uniquepid_002-11073,0.0
cat__uniquepid_002-12945,0.0
cat__uniquepid_002-12968,0.0
cat__uniquepid_002-12972,0.0
cat__uniquepid_002-13052,0.0
cat__uniquepid_002-13057,0.0
cat__uniquepid_002-13065,0.0
cat__uniquepid_002-13074,0.0
cat__uniquepid_002-13075,0.0
cat__uniquepid_002-13087,0.0
cat__uniquepid_002-13089,0.0
cat__uniquepid_002-13106,0.0
cat__uniquepid_002-13108,0.0
cat__uniquepid_002-13109,0.0
cat__uniquepid_002-13115,0.0
cat__uniquepid_002-11074,0.0
cat__uniquepid_002-11082,0.0
cat__uniquepid_002-11087,0.0
cat__uniquepid_002-11093,0.0
cat__uniquepid_002-11097,0.0
cat__uniquepid_002-11099,0.0
cat__uniquepid_002-1110,0.0
cat__uniquepid_002-11112,0.0
cat__uniquepid_002-11115,0.0
cat__uniquepid_002-11118,0.0
cat__uniquepid_002-11143,0.0
cat__Condition_Encephalopathies (excluding hepatic),0.0
"cat__Condition_Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see Trauma",0.0
cat__Condition_GI perforation/rupture,0.0
cat__uniquepid_002-14055,0.0
cat__uniquepid_002-10916,0.0
cat__uniquepid_002-10924,0.0
cat__uniquepid_002-10940,0.0
cat__uniquepid_002-10943,0.0
cat__uniquepid_002-10952,0.0
cat__uniquepid_002-10961,0.0
cat__uniquepid_002-10966,0.0
cat__uniquepid_002-10986,0.0
cat__uniquepid_002-14061,0.0
cat__uniquepid_002-11015,0.0
cat__uniquepid_002-11021,0.0
cat__uniquepid_002-11033,0.0
cat__uniquepid_002-11034,0.0
cat__uniquepid_002-11042,0.0
cat__uniquepid_002-11047,0.0
"cat__Condition_Hematologic medical, other",0.0
cat__Condition_Hemorrhage (for gastrointestinal bleeding GI-see GI system) (for trauma see Trauma),0.0
"cat__Condition_Hemorrhage, intra/retroperitoneal",0.0
cat__Condition_Hypoglycemia,0.0
cat__Condition_Hypothermia,0.0
cat__Condition_Laminectomy/spinal cord decompression (excluding malignancies),0.0
cat__Condition_Mastectomy (all),0.0
cat__Condition_Mitral valve repair,0.0
cat__Condition_Mitral valve replacement,0.0
"cat__Condition_Musculoskeletal medical, other",0.0
cat__uniquepid_002-10797,0.0
cat__uniquepid_002-10802,0.0
cat__uniquepid_002-10811,0.0
cat__uniquepid_002-10812,0.0
cat__uniquepid_002-1082,0.0
cat__uniquepid_002-10820,0.0
cat__uniquepid_002-10825,0.0
cat__uniquepid_002-12836,0.0
cat__uniquepid_002-12849,0.0
cat__uniquepid_002-12851,0.0
cat__uniquepid_002-12858,0.0
cat__uniquepid_002-12863,0.0
cat__uniquepid_002-12867,0.0
cat__uniquepid_002-12883,0.0
cat__uniquepid_002-12889,0.0
cat__uniquepid_002-12907,0.0
cat__uniquepid_002-12913,0.0
cat__uniquepid_002-12917,0.0
cat__uniquepid_002-1292,0.0
cat__uniquepid_002-12920,0.0
cat__uniquepid_002-12924,0.0
cat__uniquepid_002-12943,0.0
cat__uniquepid_002-12944,0.0
cat__uniquepid_002-10828,0.0
cat__uniquepid_002-10830,0.0
cat__uniquepid_002-10832,0.0
cat__uniquepid_002-10834,0.0
cat__uniquepid_002-10846,0.0
cat__uniquepid_002-10879,0.0
cat__uniquepid_002-10891,0.0
cat__uniquepid_002-10913,0.0
cat__uniquepid_002-10914,0.0
"cat__Condition_Neoplasm-cranial, surgery for (excluding transphenoidal)",0.0
cat__uniquepid_002-14067,0.0
cat__uniquepid_002-10732,0.0
cat__uniquepid_002-10735,0.0
cat__uniquepid_002-10739,0.0
cat__uniquepid_002-10752,0.0
cat__uniquepid_002-1408,0.0
cat__uniquepid_002-10765,0.0
cat__uniquepid_002-10767,0.0
cat__uniquepid_002-10773,0.0
cat__uniquepid_002-10774,0.0
cat__uniquepid_002-10777,0.0
cat__uniquepid_002-10780,0.0
cat__uniquepid_002-10789,0.0
cat__uniquepid_002-1079,0.0
cat__uniquepid_002-10795,0.0
cat__uniquepid_002-10796,0.0
"cat__Condition_Pneumonia, aspiration",0.0
cat__Condition_Renal obstruction,0.0
cat__uniquepid_002-10670,0.0
cat__uniquepid_002-10672,0.0
cat__uniquepid_002-10678,0.0
cat__uniquepid_002-10679,0.0
cat__uniquepid_002-1068,0.0
cat__uniquepid_002-10689,0.0
cat__uniquepid_002-1069,0.0
cat__uniquepid_002-10702,0.0
cat__uniquepid_002-10706,0.0
cat__uniquepid_002-10708,0.0
cat__uniquepid_002-1071,0.0
cat__uniquepid_002-10710,0.0
cat__uniquepid_002-10711,0.0
cat__uniquepid_002-10724,0.0
"cat__Condition_Sepsis, pulmonary",0.0
cat__Condition_Shunts and revisions,0.0
cat__Condition_Thoracotomy for lung cancer,0.0
"cat__Condition_Tumor removal, intracardiac",0.0
"cat__Condition_Vascular surgery, other",0.0
cat__Condition_Ventricular Septal Defect (VSD) Repair,0.0
cat__uniquepid_002-10576,0.0
cat__uniquepid_002-10580,0.0
cat__uniquepid_002-10617,0.0
cat__uniquepid_002-10618,0.0
cat__uniquepid_002-10619,0.0
cat__uniquepid_002-10626,0.0
cat__uniquepid_002-10627,0.0
cat__uniquepid_002-1063,0.0
cat__uniquepid_002-10630,0.0
cat__uniquepid_002-10638,0.0
cat__uniquepid_002-10639,0.0
cat__uniquepid_002-10648,0.0
cat__uniquepid_002-10651,0.0
cat__uniquepid_002-10662,0.0
cat__care_plan_following_discharge_Addiction Counseling; Medication-Assisted Treatment,0.0
cat__uniquepid_002-14080,0.0
cat__care_plan_following_discharge_Addiction Counseling; Psychiatric Follow-up,0.0
cat__care_plan_following_discharge_Addiction Counseling; Psychiatric Follow-up; Support Group,0.0
cat__care_plan_following_discharge_Addiction Counseling; Support Group; Psychiatric Follow-up,0.0
cat__care_plan_following_discharge_Chemotherapy Schedule; Nutrition Support; Palliative Care,0.0
cat__care_plan_following_discharge_Chemotherapy Schedule; Oncology Follow-up,0.0
cat__care_plan_following_discharge_Chemotherapy Schedule; Oncology Follow-up; Nutrition Support,0.0
cat__care_plan_following_discharge_Chemotherapy Schedule; Palliative Care; Oncology Follow-up,0.0
cat__care_plan_following_discharge_Diabetes Education,0.0
cat__care_plan_following_discharge_Diabetes Education; Endocrinology Follow-up; Nutrition Counseling,0.0
cat__care_plan_following_discharge_Diabetes Education; Home Glucose Monitoring; Endocrinology Follow-up,0.0
cat__care_plan_following_discharge_Diabetes Education; Nutrition Counseling,0.0
cat__care_plan_following_discharge_Diabetes Education; Nutrition Counseling; Home Glucose Monitoring,0.0
cat__care_plan_following_discharge_Dialysis Schedule; Fluid Management,0.0
cat__uniquepid_002-10541,0.0
cat__uniquepid_002-10543,0.0
cat__uniquepid_002-10544,0.0
cat__uniquepid_002-10546,0.0
cat__uniquepid_002-10553,0.0
cat__uniquepid_002-12716,0.0
cat__uniquepid_002-12730,0.0
cat__uniquepid_002-12735,0.0
cat__uniquepid_002-12750,0.0
cat__uniquepid_002-12751,0.0
cat__uniquepid_002-12757,0.0
cat__uniquepid_002-12762,0.0
cat__uniquepid_002-12769,0.0
cat__uniquepid_002-1277,0.0
cat__uniquepid_002-12771,0.0
cat__uniquepid_002-12773,0.0
cat__uniquepid_002-12796,0.0
cat__uniquepid_002-12807,0.0
cat__uniquepid_002-1282,0.0
cat__uniquepid_002-12826,0.0
cat__uniquepid_002-12827,0.0
cat__uniquepid_002-14089,0.0
cat__uniquepid_002-10562,0.0
cat__uniquepid_002-10569,0.0
cat__uniquepid_002-10572,0.0
cat__uniquepid_002-10574,0.0
cat__uniquepid_002-10575,0.0
cat__care_plan_following_discharge_Dietary Modification,0.0
cat__care_plan_following_discharge_Dietary Modification; Surgical Follow-up; Pain Management,0.0
cat__care_plan_following_discharge_Dietary Modification; Surgical Follow-up; Wound Care,0.0
cat__care_plan_following_discharge_Dietary Modification; Wound Care; Surgical Follow-up,0.0
cat__care_plan_following_discharge_Dietary Restriction; Dialysis Schedule; Nephrology Follow-up,0.0
cat__care_plan_following_discharge_Dietary Restriction; Nephrology Follow-up,0.0
cat__care_plan_following_discharge_Endocrinology Follow-up; Diabetes Education,0.0
cat__care_plan_following_discharge_Endocrinology Follow-up; Nutrition Counseling; Diabetes Education,0.0
cat__care_plan_following_discharge_Endocrinology Follow-up; Nutrition Counseling; Home Glucose Monitoring,0.0
cat__care_plan_following_discharge_Fluid Management,0.0
cat__care_plan_following_discharge_Fluid Management; Nephrology Follow-up; Dialysis Schedule,0.0
cat__care_plan_following_discharge_Fluid Management; Nephrology Follow-up; Dietary Restriction,0.0
cat__uniquepid_002-10480,0.0
cat__uniquepid_002-10482,0.0
cat__uniquepid_002-10483,0.0
cat__uniquepid_002-10492,0.0
cat__uniquepid_002-10496,0.0
cat__uniquepid_002-10497,0.0
cat__uniquepid_002-10500,0.0
cat__uniquepid_002-10506,0.0
cat__uniquepid_002-10507,0.0
cat__uniquepid_002-10516,0.0
cat__uniquepid_002-10521,0.0
cat__uniquepid_002-10525,0.0
cat__uniquepid_002-10526,0.0
cat__uniquepid_002-10531,0.0
cat__uniquepid_002-10534,0.0
cat__uniquepid_002-14093,0.0
cat__uniquepid_002-12613,0.0
cat__uniquepid_002-12617,0.0
cat__uniquepid_002-12620,0.0
cat__uniquepid_002-12640,0.0
cat__uniquepid_002-12654,0.0
cat__uniquepid_002-12658,0.0
cat__uniquepid_002-12662,0.0
cat__uniquepid_002-14110,0.0
cat__uniquepid_002-12676,0.0
cat__uniquepid_002-1268,0.0
cat__uniquepid_002-12688,0.0
cat__uniquepid_002-12692,0.0
cat__uniquepid_002-12695,0.0
cat__uniquepid_002-12707,0.0
cat__care_plan_following_discharge_Home Glucose Monitoring,0.0
cat__care_plan_following_discharge_Home Glucose Monitoring; Endocrinology Follow-up,0.0
cat__care_plan_following_discharge_Home Glucose Monitoring; Nutrition Counseling,0.0
cat__uniquepid_002-14112,0.0
cat__care_plan_following_discharge_Home Health; Follow-up Infectious Disease; Wound Care,0.0
cat__uniquepid_002-14125,0.0
cat__uniquepid_002-10378,0.0
cat__uniquepid_002-10393,0.0
cat__uniquepid_002-10398,0.0
cat__uniquepid_002-10409,0.0
cat__uniquepid_002-10411,0.0
cat__uniquepid_002-10425,0.0
cat__uniquepid_002-10429,0.0
cat__uniquepid_002-10438,0.0
cat__uniquepid_002-10439,0.0
cat__uniquepid_002-10442,0.0
cat__uniquepid_002-10445,0.0
cat__uniquepid_002-10452,0.0
cat__uniquepid_002-10458,0.0
cat__uniquepid_002-10459,0.0
cat__uniquepid_002-10469,0.0
cat__care_plan_following_discharge_Home Health; Wound Care,0.0
cat__care_plan_following_discharge_Home Health; Wound Care; IV Antibiotics Completion,0.0
cat__uniquepid_002-10317,0.0
cat__uniquepid_002-10318,0.0
cat__uniquepid_002-10328,0.0
cat__uniquepid_002-1033,0.0
cat__uniquepid_002-10334,0.0
cat__uniquepid_002-10338,0.0
cat__uniquepid_002-10344,0.0
cat__uniquepid_002-10346,0.0
cat__uniquepid_002-10347,0.0
cat__uniquepid_002-1035,0.0
cat__uniquepid_002-10351,0.0
cat__uniquepid_002-10353,0.0
cat__uniquepid_002-10358,0.0
cat__uniquepid_002-10359,0.0
cat__uniquepid_002-1036,0.0
cat__care_plan_following_discharge_IV Antibiotics Completion; Follow-up Infectious Disease; Wound Care,0.0
cat__care_plan_following_discharge_IV Antibiotics Completion; Wound Care; Home Health,0.0
cat__uniquepid_002-10193,0.0
cat__uniquepid_002-10200,0.0
cat__uniquepid_002-10201,0.0
cat__uniquepid_002-10203,0.0
cat__uniquepid_002-10216,0.0
cat__uniquepid_002-10220,0.0
cat__uniquepid_002-10245,0.0
cat__uniquepid_002-10247,0.0
cat__uniquepid_002-10257,0.0
cat__uniquepid_002-10263,0.0
cat__uniquepid_002-10291,0.0
cat__uniquepid_002-10299,0.0
cat__care_plan_following_discharge_Medication-Assisted Treatment; Addiction Counseling; Support Group,0.0
cat__care_plan_following_discharge_Medication-Assisted Treatment; Psychiatric Follow-up,0.0
